source,name_data,food_data,found_edibilty,Mistral_scientific_name
0250_a.txt,"STEMS SQUARED, MINTY-AROMATIC
BASAL LEAVES ABSENT, LEAVES PAIRED,
Bergamot (continued)
veins 9-11 per side, 45° to the midvein, depressed above. tuft Leaves of hair sessile below
Midvein depressed above. Secondary petioles to 25% of blade length. There is sometimes Inflorescence a (sum-
or on short, Leaves shallowly are channeled often covered with up a white fungal infection mm) later across in the (not summer. stacked whorls), resembling
the petiole. convex terminal cluster 0,7-1,5"" (18-38 entire bracts, to 1.3"" (33 mm) long. Flow-
mer) a densely packed, beneath it is whorl of several elliptic to ovate, tubular, tipped with
a composite head; cm) long, narrow, a whitish to pink, purple or bright scarlet. Calyx a thin tube at the base gradually 5 narrow,
ers 0.8-1.6"" (2-4 equal in length. Corolla extends far beyond the calyx, and arching. The
pointed lobes almost diverging at a broad angle into 2 long and slender lips, the upper one narrower protrude beyond
style widening, is hidden then beneath the downcurved edges of the upper lip; so are the stamens, but they it
HABITAT: Well-drained soil in full to partial sun; occasionally in moister sites. Fields, roadsides, meadows,
pastures, sparse woods, forest openings. All listed species are native, although some are planted outside of
their native ranges.
FOOD USE: Gather leaves and dry them; they're best in early summer but can be used any time in teas, or
dried and used as a seasoning similar to oregano. Tender growing tops in spring are best. Flowers can be used
similarly; they're extremely potent. Conservation 2.
COMMENTS: This strongly and uniquely flavored mint is one of our most common. The flowers have the
most potent minty-hot flavor that I have encountered in any North American plant. Although it is commonly
claimed that bergamot is a flavoring in Earl Grey tea, this refers to a different and totally unrelated plant in
the citrus family. There are several species in our region, and although the flavor of all varies slightly, they can
be used similarly. A few common ones are pictured below. AKA bee-balm, Oswego tea.
Wild bergamot M. fistulosa is the most common species in our region, growing 2-4' (60-120 cm) tall and pro-
ducing light purple flowers. It inhabits well-drained sunny fields and meadows. This species is highly variable
and some taxonomists have divided it into several species.
Scarlet bee-balm M. didyma is our tallest species, and with its large scarlet flowers, probably our most striking.
It is less aromatic than the others, and the milder flowers make a beautiful garnish. It is found in openings or
sparse woodlands with rich, moist soil, especially in floodplains and valleys.
530
(left) Scarlet bee balm. (middle and right) Wild bergamot.
STEMS SQUARED, MINTY-AROMATIC BASAL LEAVES ABSENT, LEAVES PAIRED, Bergamot (continued) veins 9-11 per side, 45° to the midvein, depressed above. tuft Leaves of hair sessile below Midvein depressed above. Secondary petioles to 25% of blade length. There is sometimes Inflorescence a (sum- or on short, Leaves shallowly are channeled often covered with up a white fungal infection mm) later across in the (not summer. stacked whorls), resembling the petiole. convex terminal cluster 0,7-1,5"" (18-38 entire bracts, to 1.3"" (33 mm) long. Flow- mer) a densely packed, beneath it is whorl of several elliptic to ovate, tubular, tipped with a composite head; cm) long, narrow, a whitish to pink, purple or bright scarlet. Calyx a thin tube at the base gradually 5 narrow, ers 0.8-1.6"" (2-4 equal in length. Corolla extends far beyond the calyx, and arching. The pointed lobes almost diverging at a broad angle into 2 long and slender lips, the upper one narrower protrude beyond style widening, is hidden then beneath the downcurved edges of the upper lip; so are the stamens, but they it HABITAT: Well-drained soil in full to partial sun; occasionally in moister sites. Fields, roadsides, meadows, pastures, sparse woods, forest openings. All listed species are native, although some are planted outside of their native ranges. FOOD USE: Gather leaves and dry them; they're best in early summer but can be used any time in teas, or dried and used as a seasoning similar to oregano. Tender growing tops in spring are best. Flowers can be used similarly; they're extremely potent. Conservation 2. COMMENTS: This strongly and uniquely flavored mint is one of our most common. The flowers have the most potent minty-hot flavor that I have encountered in any North American plant. Although it is commonly claimed that bergamot is a flavoring in Earl Grey tea, this refers to a different and totally unrelated plant in the citrus family. There are several species in our region, and although the flavor of all varies slightly, they can be used similarly. A few common ones are pictured below. AKA bee-balm, Oswego tea. Wild bergamot M. fistulosa is the most common species in our region, growing 2-4' (60-120 cm) tall and pro- ducing light purple flowers. It inhabits well-drained sunny fields and meadows. This species is highly variable and some taxonomists have divided it into several species. Scarlet bee-balm M. didyma is our tallest species, and with its large scarlet flowers, probably our most striking. It is less aromatic than the others, and the milder flowers make a beautiful garnish. It is found in openings or sparse woodlands with rich, moist soil, especially in floodplains and valleys. 530 (left) Scarlet bee balm. (middle and right) Wild bergamot. ","FOOD USE: Gather leaves and dry them; they're best in early summer but can be used any time in teas, or
dried and used as a seasoning similar to oregano. Tender growing tops in spring are best. Flowers can be used
similarly; they're extremely potent. Conservation 2.
",True," Bergamot fistulosa
     or
     Bergamot didyma (depending on which species is being referred to in the text)"
0251_a.txt,"NOT
1
Lamium purpureum Lamiaceae (Mint family)
Purple deadnettle
2
naked most of their length with a tuft of drooping, them.
","FOOD USE: Gather the tender stems and greens by plucking or cutting in early spring-preferably before
any flowers open. Their flavor is mild and the texture pleasant-good but not exceptional as a nibble, in salad,
or as a potherb.
",True, Lamium purpureum
0251_b.txt,"BASAL LEAVES ABSENT, LEAVES
SQUARE, NOT STRONGLY AROMATIC PAIRED,
2
Henbit
OF
1
Lamium amplexicaule
Lamiaceae (Mint family)
clasping, DUICK CHECK: ruffled Short, unbranched mint with well separated
leaves; flowers projecting above the upper leaves. DRIVE of ID difficulty
","FOOD USE: Collect tender young leaves and upper stems in early to
mid spring, and use as a potherb or salad green.
",True, Lamium amplexicaule
0252_a.txt,"3 Florida betony
3
2
","FOOD USE: Collect tubers any time (but they are lowest in quality at
peak green growth, when they are easiest to find). They are delicious
raw or cooked and are reported to make good pickles. Young shoots/
greens, collected in spring from plants before flowering, can be eaten raw
or cooked. Lawn plants usually have lame little tubers. Conservation 2/1.
",True, Pentstemon floridus
0252_b.txt,"(Mint
fam
BASAL LEAVES ABSENT, LEAVES
SQUARE, NOT STRONGLY AROMATIC PAIRED,
4
Woundwort
3
2
Stachys palustris (species complex)
Lamiaceae (Mint family)
","FOOD USE: Dig rhizomes from fall through spring; they are brittle and break easily. They are delicious raw
or cooked. Tender shoots can also be eaten in spring, raw or cooked. Conservation 3/2.
",True, Stachys palustris
0253_a.txt,"STEMS BASAL SQUARE, NOT STRONGLY ANOMATIC
LEAVES ABSENT, LEAVES PAINED,
3
5
Hemp-nettle Galeopsis tetrahit Lamiaceae (Mint family)
","FOOD USE: Gather seeds in late summer as they darken and become loose in their capsules. Lean the
plants over a container and strike or shake them with a gloved hand. Gather from still-green plants with green
bracts-brown ones have already dropped their good seed. Look for
dark seeds; light brown ones are empty. Sift out insects and trash, then
Galeopsis tetrahit seeds in hand.
use the seeds in baking or hot cereal. The young greens in spring have
a mild flavor reminiscent of purple dead-nettle.
",True, Galeopsis tetrahit
0253_b.txt,"STEMS SQUARE, NOT STRONGLY AROMATIC PAIRED,
BASAL LEAVES ABSENT, LEAVES
6 Bugleweed 2
NG-393
genus
Lycopus
(in
part)
Lamiaceae (Mint family)
of nearly regular flowers in the leaf axils. ID difficulty 3.
UICK tiny, CHECK: Non-aromatic mints with coarsely toothed leaves and
","FOOD USE: Tubers are usually very close
to the surface and close to the parent plant:
you can often get them out easily with your
fingers. Gather them from fall through early
spring. They can be eaten raw or cooked. Con-
servation 3.
(Continued on the next page.)
Northern bugleweed it wet most
(es.
found
in
oot
shady
commo 419 small with small tubers.
spec
537
",True," Lycopus
     (Note: Since the text only mentions the genus, the species is not explicitly stated, but it can be inferred from context or additional information.)"
0254_b.txt,"SQUARE, NOT STRONGLY AROMATIC PAIRED,
LEAVES ABSENT, LEAVES
7
Stinging nettle
3
Urtica
dioica
FH-170
Urticaceae (Nettle family)
stinging JICK CHECK: hairs, tiny Tall, erect, mostly unbranched herb with lanceolate, leaves.
unshowy flowers, and four grooves in its stem. ID difficulty paired
","FOOD USE: Gather tender leafy tops in spring, using
gloves if desired to prevent getting stung. Briefly poil-
ing or steaming destroys the capacity to sting. Use
the cooked greens as you would spinach. The cooking
water makes an excellent tea (or if salted. broth).
Older leaves become tough but remain suitable for
tea or broth. The young leaves are easy to dry for
future use. A new flush of growth usually appears
in autumn. but tends to be of lesser quality than the
spring growth. Conservation 2.
",True, Urtica dioica
0255_b.txt,"1cm
STEMS SQUARE, NOT STRONGLY AROMATIC PAIRED,
BASAL LEAVES ABSENT, LEAVES
8 Virginia meadow beauty
2
Rhexia virginica
2
family Melastomataceae
","FOOD USE: Tubers are crisp and slightly tangy, but tiny and hard to
gather in quantity. Collect tender young leaves and growing tips in
spring or early summer, before they get too tough and raspy. They have
a tangy flavor and are best raw as a salad or nibble. Conservation 3/2.
",True, Rhexia virginica
0256_a.txt,"BASAL LEAVES ABSENT,
STEMS SQUARE, NOT STRO
9
Giant St. John's wort
2
Hypericum
ascryon
family
Hypericaceae
","FOOD USE: Tender shoots, which appear in mid spring, can be eaten raw or cooked. I strip off the leaves and
eat only the stems, because they taste much better. Conservation 2.
",True,Hypericum ascryon
0256_b.txt,"10 Purple loosestrife
1
1
Lythrum salicaria Lythraceae (Loosestrife family)
","FOOD USE: Young shoots and attached leaves can be eaten cooked as a potherb. The flowers can also be
eaten as a garnish or used to impart color to infusions and confections.
",True, Lythrum salicaria
0257_a.txt,"STEMS BASAL SQUARE, NOT STRONGLY AROMATIC
LEAVES ABSENT, LEAVES PAIRED,
11
Stitchwort
3
IWE-90
Stellaria graminea, S. longifolia
Caryophyllaceae (Pink family)
Mat-forming plant with sharply angled stems; narrow leaves and thread-like. extremely
","FOOD USE: When spring mats first start to turn
upright, grab small clumps and cut the tender leafy
tips with scissors. They make a tasty nibble or salad
ingredient. Older stems are very tough.
",True," Stellaria graminea
     or
     Stellaria longifolia"
0257_b.txt,"STEMS SQUARE, NOT STRONGLY AROMATIC PAIRED,
BASAL LEAVES ABSENT, LEAVES
12 Romerillo
2
Bidens alba
Asteraceae (Composite family)
","FOOD USE: Tender young leaves have a peculiar but not unpleasant flavor, rather strong, and can be eaten raw
or cooked. The flowerheads have a strong marigold-like flavor and are an excellent seasoning. Conservation 1.
",True, Bidens alba
0258_a.txt,"BASAL LEAVES ABSENT, LEAVES PAIRED,
STEMS SQUARE, NOT STRONGLY
13 Spanish needles
Bidens bipinnata Asteraceae 2 (Composite family)
stemmed erect herb with paired leaves that are twice ID difficulty pinnately 1.
","FOOD USE: Tender greens can be eaten raw or cooked from
early summer to early fall. The flowerheads have a marigold-
like flavor and can be used as a seasoning (though it is weaker
than romerillo). Conservation 1.
",True, Bidens bipinnata
